dataset_id,gse,path_abs,tissue,organism,cell_count,n_genes,modality,provenance_dir,format,priority_guess
GSM7884550_D005_13_lobe_atac_filtered_peak_bc_matrix,GSM7884550,/home/zeyufu/Downloads/ATAC_data/GSM7884550_D005_13_lobe_atac_filtered_peak_bc_matrix.h5ad,atac_generic,unknown,6390,93030,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM8397466_WT1_filtered_peak_bc_matrix,GSM8397466,/home/zeyufu/Downloads/ATAC_data/GSM8397466_WT1_filtered_peak_bc_matrix.h5ad,unknown,unknown,18157,148834,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM6044077_4LM_human_filtered_peak_bc_matrix,GSM6044077,/home/zeyufu/Downloads/ATAC_data/GSM6044077_4LM_human_filtered_peak_bc_matrix.h5ad,unknown,human,5280,120762,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM6449879_NSCLC14_NormalLung_TregandCD8posT_scATAC_filtered_peak_bc_matrix,GSM6449879,/home/zeyufu/Downloads/ATAC_data/GSM6449879_NSCLC14_NormalLung_TregandCD8posT_scATAC_filtered_peak_bc_matrix.h5ad,lung,human,2513,63056,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM8900550_sample3_ATAC_filtered_peak_bc_matrix,GSM8900550,/home/zeyufu/Downloads/ATAC_data/GSM8900550_sample3_ATAC_filtered_peak_bc_matrix.h5ad,atac_generic,unknown,15701,56943,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM7777062_DON_filtered_peak_bc_matrix,GSM7777062,/home/zeyufu/Downloads/ATAC_data/GSM7777062_DON_filtered_peak_bc_matrix.h5ad,unknown,unknown,6433,268098,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM8248669_8WKs_NegBCG_filtered_peak_bc_matrix,GSM8248669,/home/zeyufu/Downloads/ATAC_data/GSM8248669_8WKs_NegBCG_filtered_peak_bc_matrix.h5ad,unknown,unknown,4196,139388,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM8248672_370_neg_BCG_8wk_filtered_peak_bc_matrix,GSM8248672,/home/zeyufu/Downloads/ATAC_data/GSM8248672_370_neg_BCG_8wk_filtered_peak_bc_matrix.h5ad,unknown,unknown,3020,78417,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM7064217_19_D007_filtered_peak_bc_matrix,GSM7064217,/home/zeyufu/Downloads/ATAC_data/GSM7064217_19_D007_filtered_peak_bc_matrix.h5ad,unknown,unknown,7102,53019,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM5766892_d0-ctrl_filtered_peak_bc_matrix,GSM5766892,/home/zeyufu/Downloads/ATAC_data/GSM5766892_d0-ctrl_filtered_peak_bc_matrix.h5ad,unknown,unknown,4901,196906,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM8248671_KKH95_filtered_peak_bc_matrix,GSM8248671,/home/zeyufu/Downloads/ATAC_data/GSM8248671_KKH95_filtered_peak_bc_matrix.h5ad,unknown,unknown,1446,68440,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM5769462_Day7_DTR_S_filtered_peak_bc_matrix,GSM5769462,/home/zeyufu/Downloads/ATAC_data/GSM5769462_Day7_DTR_S_filtered_peak_bc_matrix.h5ad,unknown,unknown,3267,89516,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM7734713_MGH231_filtered_peak_bc_matrix,GSM7734713,/home/zeyufu/Downloads/ATAC_data/GSM7734713_MGH231_filtered_peak_bc_matrix.h5ad,unknown,unknown,3720,166130,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM6449882_HD4_PBMC_nTreg_scATAC_filtered_peak_bc_matrix,GSM6449882,/home/zeyufu/Downloads/ATAC_data/GSM6449882_HD4_PBMC_nTreg_scATAC_filtered_peak_bc_matrix.h5ad,bone_marrow_blood,human,2849,83791,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM6638254_filtered_peak_bc_matrix,GSM6638254,/home/zeyufu/Downloads/ATAC_data/GSM6638254_filtered_peak_bc_matrix.h5ad,unknown,unknown,7990,127066,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM5342787_scA_filtered_peak_bc_matrix,GSM5342787,/home/zeyufu/Downloads/ATAC_data/GSM5342787_scA_filtered_peak_bc_matrix.h5ad,unknown,unknown,1202,94590,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM8248675_372_neg_BCG_16wk_filtered_peak_bc_matrix,GSM8248675,/home/zeyufu/Downloads/ATAC_data/GSM8248675_372_neg_BCG_16wk_filtered_peak_bc_matrix.h5ad,unknown,unknown,3361,80668,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM6449881_HD4_CD4CD25posT_scATAC_filtered_peak_bc_matrix,GSM6449881,/home/zeyufu/Downloads/ATAC_data/GSM6449881_HD4_CD4CD25posT_scATAC_filtered_peak_bc_matrix.h5ad,atac_generic,unknown,3473,101785,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM7734717_MGH239_filtered_peak_bc_matrix,GSM7734717,/home/zeyufu/Downloads/ATAC_data/GSM7734717_MGH239_filtered_peak_bc_matrix.h5ad,unknown,unknown,2981,60878,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM8546125_BLM_filtered_peak_bc_matrix,GSM8546125,/home/zeyufu/Downloads/ATAC_data/GSM8546125_BLM_filtered_peak_bc_matrix.h5ad,unknown,unknown,10772,191835,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM8517035_scATAC_P28_Dlx_ALM_rep1_filtered_peak_bc_matrix,GSM8517035,/home/zeyufu/Downloads/ATAC_data/GSM8517035_scATAC_P28_Dlx_ALM_rep1_filtered_peak_bc_matrix.h5ad,atac_generic,unknown,4425,225593,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM6449883_HD5_PBMC_nTreg_scATAC_filtered_peak_bc_matrix,GSM6449883,/home/zeyufu/Downloads/ATAC_data/GSM6449883_HD5_PBMC_nTreg_scATAC_filtered_peak_bc_matrix.h5ad,bone_marrow_blood,human,1166,76733,scATAC,/home/zeyufu/Downloads/ATAC_data,h5ad,1
GSM5769459_Day4_DTR_U_filtered_peak_bc_matrix,GSM5769459,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW/GSM5769459_Day4_DTR_U_filtered_peak_bc_matrix.h5,unknown,unknown,398,98266,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW,h5_10x,1
GSM5769462_Day7_DTR_S_filtered_peak_bc_matrix,GSM5769462,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW/GSM5769462_Day7_DTR_S_filtered_peak_bc_matrix.h5,unknown,unknown,3267,89516,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW,h5_10x,1
GSM5769458_Day4_DTR_S_filtered_peak_bc_matrix,GSM5769458,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW/GSM5769458_Day4_DTR_S_filtered_peak_bc_matrix.h5,unknown,unknown,225,57477,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW,h5_10x,1
GSM5769454_WT_U_filtered_peak_bc_matrix,GSM5769454,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW/GSM5769454_WT_U_filtered_peak_bc_matrix.h5,unknown,unknown,1535,103245,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW,h5_10x,1
GSM5769455_Day4_WT_S_filtered_peak_bc_matrix,GSM5769455,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW/GSM5769455_Day4_WT_S_filtered_peak_bc_matrix.h5,unknown,unknown,261,11619,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW,h5_10x,1
GSM5769461_Day5_DTR_U_filtered_peak_bc_matrix,GSM5769461,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW/GSM5769461_Day5_DTR_U_filtered_peak_bc_matrix.h5,unknown,unknown,5409,97170,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW,h5_10x,1
GSM5769463_Day7_DTR_U_filtered_peak_bc_matrix,GSM5769463,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW/GSM5769463_Day7_DTR_U_filtered_peak_bc_matrix.h5,unknown,unknown,3187,110704,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW,h5_10x,1
GSM5769456_DTR_S_filtered_peak_bc_matrix,GSM5769456,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW/GSM5769456_DTR_S_filtered_peak_bc_matrix.h5,unknown,unknown,4320,96860,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW,h5_10x,1
GSM5769457_DTR_U_filtered_peak_bc_matrix,GSM5769457,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW/GSM5769457_DTR_U_filtered_peak_bc_matrix.h5,unknown,unknown,2432,80103,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW,h5_10x,1
GSM5769460_Day5_DTR_S_filtered_peak_bc_matrix,GSM5769460,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW/GSM5769460_Day5_DTR_S_filtered_peak_bc_matrix.h5,unknown,unknown,15982,111585,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW,h5_10x,1
GSM5769453_WT_S_filtered_peak_bc_matrix,GSM5769453,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW/GSM5769453_WT_S_filtered_peak_bc_matrix.h5,unknown,unknown,5264,100987,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW,h5_10x,1
GSM5975165_Arm_d60_filtered_peak_bc_matrix,GSM5975165,/home/zeyufu/Downloads/ATAC_data/GSE199556_RAW/GSM5975165_Arm_d60_filtered_peak_bc_matrix.h5,unknown,unknown,3805,96380,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE199556_RAW,h5_10x,1
GSM5975166_Arm_d200_filtered_peak_bc_matrix,GSM5975166,/home/zeyufu/Downloads/ATAC_data/GSE199556_RAW/GSM5975166_Arm_d200_filtered_peak_bc_matrix.h5,unknown,unknown,4007,98627,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE199556_RAW,h5_10x,1
GSM6449880_HD4_PBMC_eTreg_scATAC_filtered_peak_bc_matrix,GSM6449880,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW/GSM6449880_HD4_PBMC_eTreg_scATAC_filtered_peak_bc_matrix.h5,bone_marrow_blood,human,3303,67971,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW,h5_10x,1
GSM6449879_NSCLC14_NormalLung_TregandCD8posT_scATAC_filtered_peak_bc_matrix,GSM6449879,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW/GSM6449879_NSCLC14_NormalLung_TregandCD8posT_scATAC_filtered_peak_bc_matrix.h5,lung,human,2513,63056,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW,h5_10x,1
GSM6449882_HD4_PBMC_nTreg_scATAC_filtered_peak_bc_matrix,GSM6449882,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW/GSM6449882_HD4_PBMC_nTreg_scATAC_filtered_peak_bc_matrix.h5,bone_marrow_blood,human,2849,83791,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW,h5_10x,1
GSM6449883_HD5_PBMC_nTreg_scATAC_filtered_peak_bc_matrix,GSM6449883,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW/GSM6449883_HD5_PBMC_nTreg_scATAC_filtered_peak_bc_matrix.h5,bone_marrow_blood,human,1166,76733,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW,h5_10x,1
GSM6449881_HD4_CD4CD25posT_scATAC_filtered_peak_bc_matrix,GSM6449881,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW/GSM6449881_HD4_CD4CD25posT_scATAC_filtered_peak_bc_matrix.h5,atac_generic,unknown,3473,101785,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW,h5_10x,1
GSM6449878_NSCLC8_TIL_eTreg_scATAC_filtered_peak_bc_matrix,GSM6449878,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW/GSM6449878_NSCLC8_TIL_eTreg_scATAC_filtered_peak_bc_matrix.h5,immune,human,3179,80580,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW,h5_10x,1
GSM6449884_HD6_PBMC_eTreg_filtered_peak_bc_matrix,GSM6449884,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW/GSM6449884_HD6_PBMC_eTreg_filtered_peak_bc_matrix.h5,bone_marrow_blood,human,687,74181,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW,h5_10x,1
GSM6449885_HD6_PBMC_CD4CD25posT_scATAC_filtered_peak_bc_matrix,GSM6449885,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW/GSM6449885_HD6_PBMC_CD4CD25posT_scATAC_filtered_peak_bc_matrix.h5,bone_marrow_blood,human,663,71585,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW,h5_10x,1
GSM7056609_HP_20210331_MONOS_filtered_peak_bc_matrix,GSM7056609,/home/zeyufu/Downloads/ATAC_data/GSE225803_RAW/GSM7056609_HP_20210331_MONOS_filtered_peak_bc_matrix.h5,monocyte,unknown,6654,105974,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE225803_RAW,h5_10x,1
GSM8248669_8WKs_NegBCG_filtered_peak_bc_matrix,GSM8248669,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW/GSM8248669_8WKs_NegBCG_filtered_peak_bc_matrix.h5,unknown,unknown,4196,139388,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW,h5_10x,1
GSM8248675_372_neg_BCG_16wk_filtered_peak_bc_matrix,GSM8248675,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW/GSM8248675_372_neg_BCG_16wk_filtered_peak_bc_matrix.h5,unknown,unknown,3361,80668,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW,h5_10x,1
GSM8248672_370_neg_BCG_8wk_filtered_peak_bc_matrix,GSM8248672,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW/GSM8248672_370_neg_BCG_8wk_filtered_peak_bc_matrix.h5,unknown,unknown,3020,78417,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW,h5_10x,1
GSM8248671_KKH95_filtered_peak_bc_matrix,GSM8248671,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW/GSM8248671_KKH95_filtered_peak_bc_matrix.h5,unknown,unknown,1446,68440,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW,h5_10x,1
GSM8248676_376_AS01_16wk_filtered_peak_bc_matrix,GSM8248676,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW/GSM8248676_376_AS01_16wk_filtered_peak_bc_matrix.h5,unknown,unknown,2164,116648,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW,h5_10x,1
GSM8248670_8WKs_PosBCG_filtered_peak_bc_matrix,GSM8248670,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW/GSM8248670_8WKs_PosBCG_filtered_peak_bc_matrix.h5,unknown,unknown,6718,127081,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW,h5_10x,1
GSM8248673_374_AS01_8wk_filtered_peak_bc_matrix,GSM8248673,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW/GSM8248673_374_AS01_8wk_filtered_peak_bc_matrix.h5,unknown,unknown,4802,83095,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW,h5_10x,1
GSM8248668_4WKs_LN_neg_filtered_peak_bc_matrix,GSM8248668,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW/GSM8248668_4WKs_LN_neg_filtered_peak_bc_matrix.h5,unknown,unknown,3134,140073,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW,h5_10x,1
GSM8248674_373_pos_BCG_8wk_filtered_peak_bc_matrix,GSM8248674,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW/GSM8248674_373_pos_BCG_8wk_filtered_peak_bc_matrix.h5,unknown,unknown,2764,84536,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW,h5_10x,1
GSM8685155_TKX_filtered_feature_bc_matrix,GSM8685155,/home/zeyufu/Downloads/ATAC_data/GSE284492_RAW/GSM8685155_TKX_filtered_feature_bc_matrix.h5,unknown,unknown,16236,31053,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE284492_RAW,h5_10x,1
GSM8685152_TK64_filtered_feature_bc_matrix,GSM8685152,/home/zeyufu/Downloads/ATAC_data/GSE284492_RAW/GSM8685152_TK64_filtered_feature_bc_matrix.h5,unknown,unknown,27166,31053,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE284492_RAW,h5_10x,1
GSM8685177_TKC7_filtered_feature_bc_matrix,GSM8685177,/home/zeyufu/Downloads/ATAC_data/GSE284492_RAW/GSM8685177_TKC7_filtered_feature_bc_matrix.h5,unknown,unknown,22409,31053,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE284492_RAW,h5_10x,1
GSM8852347_MH_07_042_M2_filtered_peak_bc_matrix,GSM8852347,/home/zeyufu/Downloads/ATAC_data/GSE292195_RAW/GSM8852347_MH_07_042_M2_filtered_peak_bc_matrix.h5,unknown,unknown,3147,94758,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE292195_RAW,h5_10x,1
GSM8852349_MH_13_084_D13_filtered_peak_bc_matrix,GSM8852349,/home/zeyufu/Downloads/ATAC_data/GSE292195_RAW/GSM8852349_MH_13_084_D13_filtered_peak_bc_matrix.h5,unknown,unknown,16176,80719,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE292195_RAW,h5_10x,1
GSE206767_filtered_peak_bc_matrix,GSE206767,/home/zeyufu/Downloads/ATAC_data/GSE206767_filtered_peak_bc_matrix/GSE206767_filtered_peak_bc_matrix.h5,unknown,unknown,15259,275448,scATAC,/home/zeyufu/Downloads/ATAC_data/GSE206767_filtered_peak_bc_matrix,h5_10x,1
GSM5124061_PDX_390_vehicle_peak_bc_matrix,GSM5124061,/home/zeyufu/Downloads/ATAC_data/GSM5124061_PDX_390_vehicle_peak_bc_matrix/GSM5124061_PDX_390_vehicle_peak_bc_matrix.h5,unknown,unknown,3350,117912,scATAC,/home/zeyufu/Downloads/ATAC_data/GSM5124061_PDX_390_vehicle_peak_bc_matrix,h5_10x,1
mouse_cortex_8k_v2,unknown,/home/zeyufu/LAB/DATA/10x_scATAC_h5/mouse_cortex_8k_v2.h5,brain_neural,mouse,8067,177224,scATAC,/home/zeyufu/LAB/DATA/10x_scATAC_h5,h5_10x,1
pbmc_10k_v1.0,unknown,/home/zeyufu/LAB/DATA/10x_scATAC_h5/pbmc_10k_v1.0.h5,bone_marrow_blood,human,8728,89796,scATAC,/home/zeyufu/LAB/DATA/10x_scATAC_h5,h5_10x,1
pbmc_500_nextgem,unknown,/home/zeyufu/LAB/DATA/10x_scATAC_h5/pbmc_500_nextgem.h5,bone_marrow_blood,human,484,65908,scATAC,/home/zeyufu/LAB/DATA/10x_scATAC_h5,h5_10x,1
pbmc_10k_nextgem,unknown,/home/zeyufu/LAB/DATA/10x_scATAC_h5/pbmc_10k_nextgem.h5,bone_marrow_blood,human,9688,144023,scATAC,/home/zeyufu/LAB/DATA/10x_scATAC_h5,h5_10x,1
pbmc_10k_controller_v2,unknown,/home/zeyufu/LAB/DATA/10x_scATAC_h5/pbmc_10k_controller_v2.h5,bone_marrow_blood,human,10246,165434,scATAC,/home/zeyufu/LAB/DATA/10x_scATAC_h5,h5_10x,1
pbmc_5k_nextgem,unknown,/home/zeyufu/LAB/DATA/10x_scATAC_h5/pbmc_5k_nextgem.h5,bone_marrow_blood,human,4623,135377,scATAC,/home/zeyufu/LAB/DATA/10x_scATAC_h5,h5_10x,1
mouse_brain_5k_v1.1,unknown,/home/zeyufu/LAB/DATA/10x_scATAC_h5/mouse_brain_5k_v1.1.h5,brain_neural,mouse,5337,157797,scATAC,/home/zeyufu/LAB/DATA/10x_scATAC_h5,h5_10x,1
pbmc_10k_chromium_x_v2,unknown,/home/zeyufu/LAB/DATA/10x_scATAC_h5/pbmc_10k_chromium_x_v2.h5,bone_marrow_blood,human,10273,164487,scATAC,/home/zeyufu/LAB/DATA/10x_scATAC_h5,h5_10x,1
mouse_brain_e18,unknown,/home/zeyufu/LAB/DATA/10x_scATAC_h5/mouse_brain_e18.h5,brain_neural,mouse,4008,198203,scATAC,/home/zeyufu/LAB/DATA/10x_scATAC_h5,h5_10x,1
pbmc_10k_chromium_x_v1.1,unknown,/home/zeyufu/LAB/DATA/10x_scATAC_h5/pbmc_10k_chromium_x_v1.1.h5,bone_marrow_blood,human,10609,113692,scATAC,/home/zeyufu/LAB/DATA/10x_scATAC_h5,h5_10x,1
mouse_cortex_8k_v2_annotated,unknown,/home/zeyufu/LAB/processed_datasets/mouse_cortex_8k_v2_annotated.h5ad,brain_neural,mouse,8067,177224,scATAC,/home/zeyufu/LAB/processed_datasets,h5ad,2
pbmc_10k_chromium_x_v2_annotated,unknown,/home/zeyufu/LAB/processed_datasets/pbmc_10k_chromium_x_v2_annotated.h5ad,bone_marrow_blood,human,10273,164487,scATAC,/home/zeyufu/LAB/processed_datasets,h5ad,2
pbmc_500_nextgem_annotated,unknown,/home/zeyufu/LAB/processed_datasets/pbmc_500_nextgem_annotated.h5ad,bone_marrow_blood,human,484,65908,scATAC,/home/zeyufu/LAB/processed_datasets,h5ad,2
pbmc_10k_controller_v2_annotated,unknown,/home/zeyufu/LAB/processed_datasets/pbmc_10k_controller_v2_annotated.h5ad,bone_marrow_blood,human,10246,165434,scATAC,/home/zeyufu/LAB/processed_datasets,h5ad,2
mouse_brain_e18_annotated,unknown,/home/zeyufu/LAB/processed_datasets/mouse_brain_e18_annotated.h5ad,brain_neural,mouse,4008,198203,scATAC,/home/zeyufu/LAB/processed_datasets,h5ad,2
pbmc_5k_nextgem_annotated,unknown,/home/zeyufu/LAB/processed_datasets/pbmc_5k_nextgem_annotated.h5ad,bone_marrow_blood,human,4623,135377,scATAC,/home/zeyufu/LAB/processed_datasets,h5ad,2
pbmc_10k_nextgem_annotated,unknown,/home/zeyufu/LAB/processed_datasets/pbmc_10k_nextgem_annotated.h5ad,bone_marrow_blood,human,9688,144023,scATAC,/home/zeyufu/LAB/processed_datasets,h5ad,2
pbmc_10k_v1.0_annotated,unknown,/home/zeyufu/LAB/processed_datasets/pbmc_10k_v1.0_annotated.h5ad,bone_marrow_blood,human,8728,89796,scATAC,/home/zeyufu/LAB/processed_datasets,h5ad,2
mouse_brain_5k_v1.1_annotated,unknown,/home/zeyufu/LAB/processed_datasets/mouse_brain_5k_v1.1_annotated.h5ad,brain_neural,mouse,5337,157797,scATAC,/home/zeyufu/LAB/processed_datasets,h5ad,2
pbmc_10k_chromium_x_v1.1_annotated,unknown,/home/zeyufu/LAB/processed_datasets/pbmc_10k_chromium_x_v1.1_annotated.h5ad,bone_marrow_blood,human,10609,113692,scATAC,/home/zeyufu/LAB/processed_datasets,h5ad,2
annotated_peaks,unknown,/home/zeyufu/LAB/IAODEVAE/iAODE/examples/outputs/atacseq_annotation/annotated_peaks.h5ad,unknown,unknown,5337,157797,scATAC,/home/zeyufu/LAB/IAODEVAE,h5ad,1
slideseqv2,unknown,/home/zeyufu/Downloads/Spatial_data/slideseqv2.h5ad,unknown,unknown,41786,4000,scATAC,/home/zeyufu/Downloads/Spatial_data,h5ad,2
visium_hne_adata,unknown,/home/zeyufu/Downloads/Spatial_data/visium_hne_adata.h5ad,unknown,unknown,2688,18078,scATAC,/home/zeyufu/Downloads/Spatial_data,h5ad,2
GSE190162_RAW,GSE190162,/home/zeyufu/Downloads/ATAC_data/GSE190162_RAW,unknown,unknown,unknown,unknown,scATAC,/home/zeyufu/Downloads/ATAC_data,raw_directory,1
GSE192947_RAW,GSE192947,/home/zeyufu/Downloads/ATAC_data/GSE192947_RAW,unknown,unknown,unknown,unknown,scATAC,/home/zeyufu/Downloads/ATAC_data,raw_directory,1
GSE199556_RAW,GSE199556,/home/zeyufu/Downloads/ATAC_data/GSE199556_RAW,unknown,unknown,unknown,unknown,scATAC,/home/zeyufu/Downloads/ATAC_data,raw_directory,1
GSE211155_RAW,GSE211155,/home/zeyufu/Downloads/ATAC_data/GSE211155_RAW,unknown,unknown,unknown,unknown,scATAC,/home/zeyufu/Downloads/ATAC_data,raw_directory,1
GSE225803_RAW,GSE225803,/home/zeyufu/Downloads/ATAC_data/GSE225803_RAW,unknown,unknown,unknown,unknown,scATAC,/home/zeyufu/Downloads/ATAC_data,raw_directory,1
GSE266511_RAW,GSE266511,/home/zeyufu/Downloads/ATAC_data/GSE266511_RAW,unknown,unknown,unknown,unknown,scATAC,/home/zeyufu/Downloads/ATAC_data,raw_directory,1
GSE275786_RAW.,GSE275786,/home/zeyufu/Downloads/ATAC_data/GSE275786_RAW.,unknown,unknown,unknown,unknown,scATAC,/home/zeyufu/Downloads/ATAC_data,raw_directory,1
GSE284492_RAW,GSE284492,/home/zeyufu/Downloads/ATAC_data/GSE284492_RAW,unknown,unknown,unknown,unknown,scATAC,/home/zeyufu/Downloads/ATAC_data,raw_directory,1
GSE292195_RAW,GSE292195,/home/zeyufu/Downloads/ATAC_data/GSE292195_RAW,unknown,unknown,unknown,unknown,scATAC,/home/zeyufu/Downloads/ATAC_data,raw_directory,1
GSE117498_RAW,GSE117498,/home/zeyufu/LAB/SCRL/data/GSE117498_RAW,unknown,unknown,unknown,unknown,scATAC,/home/zeyufu/LAB/SCRL/data,raw_directory,2
GSE137540_RAW,GSE137540,/home/zeyufu/LAB/SCRL/data/GSE137540_RAW,unknown,unknown,unknown,unknown,scATAC,/home/zeyufu/LAB/SCRL/data,raw_directory,2
